Time,FPS 
12884,1000
12885,1000
12886,1000
12887,1000
12888,1000
12888,0
12889,1000
12890,1000
12891,1000
12892,1000
12893,1000
12893,0
12895,500
12896,1000
12898,500
12899,1000
12901,500
12902,1000
12903,1000
12904,1000
12905,1000
12906,1000
12906,0
12907,1000
12908,1000
12909,1000
12910,1000
12911,1000
12912,1000
12915,333.333
12917,500
12918,1000
12919,1000
12920,1000
12921,1000
12922,1000
12922,0
12923,1000
12924,1000
12925,1000
12926,1000
12927,1000
12928,1000
12929,1000
12931,500
12933,500
12934,1000
12935,1000
12936,1000
12937,1000
12938,1000
12939,1000
12940,1000
12941,1000
12941,0
12942,1000
12943,1000
12945,500
12946,1000
12949,333.333
12951,500
12952,1000
12953,1000
12954,1000
12954,0
12955,1000
12956,1000
12957,1000
12958,1000
12959,1000
12960,1000
12961,1000
12963,1000
12966,250
12967,1000
12969,500
12970,1000
12971,1000
12972,1000
12973,1000
12974,1000
12974,0
12975,1000
12976,1000
12977,1000
12979,500
12982,333.333
12983,1000
12984,1000
12985,1000
12986,1000
12987,1000
12988,1000
12989,1000
12990,1000
12991,1000
12992,1000
12993,1000
12993,0
12994,1000
12996,500
12999,333.333
13001,500
13002,1000
13003,1000
13004,1000
13005,1000
13006,1000
13007,1000
13008,1000
13009,1000
13009,0
13010,1000
13012,500
13013,1000
13016,333.333
13018,500
13019,1000
13020,1000
13021,1000
13022,1000
13023,1000
13024,1000
13024,0
13026,500
13026,0
13028,500
13029,1000
13030,1000
13032,500
13034,500
13035,1000
13036,1000
13037,1000
13038,1000
13039,1000
13040,1000
13041,1000
13041,0
13042,1000
13043,1000
13044,1000
13045,1000
13046,1000
13049,333.333
13050,1000
13051,1000
13052,1000
13053,1000
13054,1000
13055,1000
13056,1000
13057,1000
13058,1000
13059,1000
13059,0
13060,1000
13062,500
13063,1000
13066,333.333
13067,1000
13068,1000
13069,1000
13070,1000
13071,1000
13072,1000
13073,1000
13073,0
13074,1000
13075,1000
13076,1000
13077,1000
13077,0
13078,1000
13082,250
13083,1000
13084,1000
13085,1000
13086,1000
13087,1000
13088,1000
13089,1000
13090,1000
13091,1000
13092,1000
13092,0
13093,1000
13094,1000
13096,500
13099,333.333
13101,500
13102,1000
13103,1000
13104,1000
13105,1000
13106,1000
13106,0
13107,1000
13108,1000
13109,1000
13110,1000
13111,1000
13112,1000
13116,250
13117,1000
13119,500
13119,0
13120,1000
13121,1000
13122,1000
13123,1000
13124,1000
13125,1000
13126,1000
13127,1000
13128,1000
13129,1000
13132,333.333
13133,1000
13134,1000
13135,1000
13136,1000
13137,1000
13138,1000
13139,1000
13140,1000
13141,1000
13142,1000
13143,1000
13144,1000
13145,1000
13146,1000
13149,333.333
13150,1000
13151,1000
13152,1000
13153,1000
13154,1000
13155,1000
13156,1000
13157,1000
13158,1000
13159,1000
13160,1000
13161,1000
13162,1000
13164,500
13166,500
13167,1000
13168,1000
13170,500
13171,1000
13172,1000
13173,1000
13174,1000
13175,1000
13176,1000
13178,500
13180,500
13182,500
13183,1000
13185,500
13186,1000
13187,1000
13188,1000
13189,1000
13190,1000
13191,1000
13192,1000
13193,1000
13194,1000
13195,1000
13196,1000
13199,333.333
13201,500
13202,1000
13203,1000
13204,1000
13205,1000
13206,1000
13207,1000
13208,1000
13209,1000
13210,1000
13211,1000
13213,500
13215,500
13216,1000
13218,500
13219,1000
13221,500
13221,0
13222,1000
13223,1000
13224,1000
13225,1000
13226,1000
13227,1000
13227,0
13229,500
13230,1000
13233,333.333
13235,500
13236,1000
13237,1000
13238,1000
13239,1000
13241,500
13242,1000
13243,1000
13244,1000
13245,1000
13246,1000
13248,500
13249,1000
13250,1000
13251,1000
13252,1000
13253,1000
13254,1000
13256,500
13257,1000
13258,1000
13259,1000
13260,1000
13261,1000
13262,1000
13265,333.333
13266,1000
13267,1000
13268,1000
13269,1000
13270,1000
13271,1000
13272,1000
13273,1000
13274,1000
13275,1000
13276,1000
13277,1000
13278,1000
13279,1000
13282,333.333
13284,500
13285,1000
13286,1000
13287,1000
13288,1000
13289,1000
13290,1000
13291,1000
13292,1000
13293,1000
13294,1000
13295,1000
13296,1000
13299,333.333
13300,1000
13302,500
13303,1000
13305,500
13306,1000
13308,500
13309,1000
13310,1000
13311,1000
13312,1000
13315,333.333
13317,500
13318,1000
13319,1000
13320,1000
13320,0
13321,1000
13322,1000
13323,1000
13324,1000
13325,1000
13326,1000
13327,1000
13328,1000
13329,1000
13331,500
13333,500
13334,1000
13335,1000
13336,1000
13337,1000
13338,1000
13339,1000
13340,1000
13341,1000
13342,1000
13343,1000
13344,1000
13345,1000
13346,1000
13349,333.333
13351,500
13352,1000
13354,500
13355,1000
13357,500
13359,500
13360,1000
13362,500
13363,1000
13365,500
13367,500
13369,500
13370,1000
13371,1000
13372,1000
13372,0
13373,1000
13374,1000
13375,1000
13376,1000
13377,1000
13378,1000
13379,1000
13382,333.333
13382,0
13383,1000
13385,500
13386,1000
13386,0
13387,1000
13388,1000
13389,1000
13390,1000
13390,0
13391,1000
13392,1000
13393,1000
13394,1000
13395,1000
13396,1000
13400,250
13401,1000
13402,1000
13403,1000
13404,1000
13405,1000
13406,1000
13407,1000
13408,1000
13409,1000
13411,500
13412,1000
13413,1000
13415,500
13416,1000
13417,1000
13418,1000
13419,1000
13420,1000
13421,1000
13422,1000
13423,1000
13424,1000
13425,1000
13426,1000
13427,1000
13429,500
13430,1000
13432,500
13433,1000
13434,1000
13435,1000
13436,1000
13437,1000
13438,1000
13439,1000
13440,1000
13441,1000
13442,1000
13443,1000
13444,1000
13446,500
13447,1000
13449,500
13450,1000
13451,1000
13452,1000
13453,1000
13454,1000
13455,1000
13456,1000
13457,1000
13458,1000
13460,500
13461,1000
13462,1000
13463,1000
13466,333.333
13467,1000
13468,1000
13469,1000
13470,1000
13472,500
13473,1000
13475,500
13476,1000
13478,500
13479,1000
13482,333.333
13485,333.333
13486,1000
13487,1000
13488,1000
13489,1000
13490,1000
13491,1000
13492,1000
13493,1000
13494,1000
13495,1000
13496,1000
13498,500
13499,1000
13500,1000
13501,1000
13502,1000
13503,1000
13504,1000
13505,1000
13506,1000
13507,1000
13508,1000
13509,1000
13510,1000
13511,1000
13512,1000
13513,1000
13516,333.333
13517,1000
13518,1000
13520,500
13521,1000
13523,500
13524,1000
13526,500
13527,1000
13529,500
13530,1000
13533,333.333
13534,1000
13535,1000
13536,1000
13537,1000
13538,1000
13539,1000
13540,1000
13542,500
13542,0
13544,500
13545,1000
13546,1000
13550,250
13551,1000
13552,1000
13553,1000
13554,1000
13555,1000
13557,500
13558,1000
13560,500
13561,1000
13562,1000
13563,1000
13566,333.333
13567,1000
13568,1000
13570,500
13571,1000
13573,500
13574,1000
13575,1000
13577,500
13579,500
13580,1000
13583,333.333
13584,1000
13586,500
13587,1000
13588,1000
13589,1000
13590,1000
13592,500
13593,1000
13594,1000
13595,1000
13596,1000
13599,333.333
13600,1000
13601,1000
13602,1000
13603,1000
13604,1000
13605,1000
13606,1000
13607,1000
13607,0
13608,1000
13609,1000
13610,1000
13610,0
13611,1000
13612,1000
13613,1000
13616,333.333
13617,1000
13618,1000
13618,0
13619,1000
13620,1000
13621,1000
13622,1000
13623,1000
13624,1000
13624,0
13625,1000
13626,1000
13627,1000
13628,1000
13630,500
13631,1000
13633,500
13634,1000
13635,1000
13636,1000
13637,1000
13638,1000
13639,1000
13640,1000
13641,1000
13642,1000
13643,1000
13643,0
13644,1000
13645,1000
13646,1000
13648,500
13649,1000
13650,1000
13651,1000
13652,1000
13653,1000
13655,500
13656,1000
13657,1000
13658,1000
13659,1000
13660,1000
13661,1000
13662,1000
13663,1000
13666,333.333
13667,1000
13668,1000
13669,1000
13670,1000
13670,0
13671,1000
13672,1000
13673,1000
13674,1000
13674,0
13675,1000
13676,1000
13677,1000
13678,1000
13679,1000
13682,333.333
13683,1000
13684,1000
13685,1000
13686,1000
13687,1000
13688,1000
13688,0
13689,1000
13690,1000
13691,1000
13692,1000
13693,1000
13694,1000
13696,500
13698,500
13699,1000
13700,1000
13701,1000
13702,1000
13703,1000
13704,1000
13705,1000
13706,1000
13707,1000
13709,500
13710,1000
13711,1000
13712,1000
13713,1000
13717,250
13718,1000
13719,1000
13720,1000
13721,1000
13722,1000
13723,1000
13725,500
13726,1000
13727,1000
13729,500
13730,1000
13733,333.333
13735,500
13736,1000
13737,1000
13737,0
13738,1000
13739,1000
13740,1000
13741,1000
13742,1000
13743,1000
13744,1000
13745,1000
13746,1000
13749,333.333
13750,1000
13751,1000
13751,0
13752,1000
13753,1000
13754,1000
13755,1000
13756,1000
13757,1000
13759,500
13760,1000
13761,1000
13762,1000
13763,1000
13766,333.333
13767,1000
13769,500
13770,1000
13771,1000
13772,1000
13773,1000
13774,1000
13775,1000
13776,1000
13777,1000
13778,1000
13780,500
13783,333.333
13784,1000
13786,500
13787,1000
13788,1000
13789,1000
13790,1000
13791,1000
13791,0
13792,1000
13793,1000
13794,1000
13795,1000
13796,1000
13799,333.333
13801,500
13802,1000
13803,1000
13804,1000
13805,1000
13806,1000
13806,0
13807,1000
13809,500
13810,1000
13811,1000
13812,1000
13813,1000
13816,333.333
13817,1000
13818,1000
13820,500
13821,1000
13822,1000
13823,1000
13824,1000
13825,1000
13826,1000
13827,1000
13828,1000
13829,1000
13830,1000
13833,333.333
13834,1000
13835,1000
13836,1000
13837,1000
13838,1000
13839,1000
13840,1000
13841,1000
13842,1000
13843,1000
13844,1000
13844,0
13845,1000
13846,1000
13848,500
13849,1000
13850,1000
13851,1000
13852,1000
13852,0
13853,1000
13854,1000
13855,1000
13856,1000
13857,1000
13858,1000
13859,1000
13860,1000
13861,1000
13863,500
13864,1000
13866,500
13867,1000
13868,1000
13869,1000
13870,1000
13871,1000
13872,1000
13873,1000
13873,0
13874,1000
13875,1000
13876,1000
13877,1000
13878,1000
13879,1000
13882,333.333
13883,1000
13884,1000
13885,1000
13886,1000
13887,1000
13888,1000
13890,500
13891,1000
13892,1000
13893,1000
13893,0
13895,500
13896,1000
13897,1000
13900,333.333
13901,1000
13902,1000
13903,1000
13904,1000
13905,1000
13906,1000
13906,0
13907,1000
13908,1000
13909,1000
13909,0
13910,1000
13911,1000
13912,1000
13913,1000
13917,250
13918,1000
13919,1000
13920,1000
13922,500
13922,0
13923,1000
13924,1000
13925,1000
13926,1000
13928,500
13929,1000
13930,1000
13933,333.333
13934,1000
13935,1000
13936,1000
13937,1000
13938,1000
13938,0
13939,1000
13940,1000
13941,1000
13942,1000
13943,1000
13944,1000
13945,1000
13947,500
13949,500
13950,1000
13951,1000
13952,1000
13953,1000
13954,1000
13955,1000
13956,1000
13957,1000
13958,1000
13959,1000
13960,1000
13961,1000
13962,1000
13963,1000
13967,250
13969,500
13970,1000
13970,0
13971,1000
13972,1000
13973,1000
13974,1000
13975,1000
13976,1000
13977,1000
13978,1000
13979,1000
13983,250
13985,500
13986,1000
13987,1000
13988,1000
13988,0
13989,1000
13990,1000
13991,1000
13992,1000
13993,1000
13993,0
13994,1000
13995,1000
13996,1000
13999,333.333
14000,1000
14001,1000
14002,1000
14003,1000
14004,1000
14004,0
14005,1000
14006,1000
14007,1000
14008,1000
14009,1000
14010,1000
14011,1000
14012,1000
14013,1000
14014,1000
14015,1000
14016,1000
14017,1000
14018,1000
14020,500
14021,1000
14022,1000
14023,1000
14025,500
14027,500
14029,500
14031,500
14033,500
14034,1000
14036,500
14038,500
14039,1000
14040,1000
14042,500
14043,1000
14044,1000
14046,500
14047,1000
14050,333.333
14052,500
14054,500
14055,1000
14057,500
14058,1000
14060,500
14061,1000
14063,500
14064,1000
14066,500
14067,1000
14068,1000
14070,1000
14071,500
14072,1000
14073,1000
14073,0
14074,1000
14075,1000
14076,1000
14077,1000
14078,1000
14079,1000
14082,333.333
14083,1000
14084,1000
14086,500
14087,1000
14088,1000
14089,1000
14090,1000
14091,1000
14092,1000
14093,1000
14094,1000
14096,1000
14097,500
14100,333.333
14101,1000
14102,1000
14103,1000
14105,500
14106,1000
14107,1000
14109,500
14111,500
14112,1000
14113,1000
14114,1000
14116,500
14117,1000
14118,1000
14120,500
14121,1000
14122,1000
14123,1000
14124,1000
14124,0
14125,1000
14126,1000
14127,1000
14128,1000
14129,1000
14130,1000
14133,333.333
14135,500
14135,0
14137,500
14137,0
14138,1000
14139,1000
14140,1000
14140,0
14141,1000
14142,1000
14143,1000
14144,1000
14144,0
14145,1000
14146,1000
14150,250
14151,1000
14152,1000
14152,0
14153,1000
14154,1000
14155,1000
14155,0
14156,1000
14157,1000
14157,0
14158,1000
14159,1000
14160,1000
14161,1000
14162,1000
14163,1000
14164,1000
14166,500
14167,1000
14168,1000
14169,1000
14170,1000
14171,1000
14172,1000
14173,1000
14174,1000
14174,0
14175,1000
14176,1000
14177,1000
14178,1000
14179,1000
14180,1000
14182,500
14184,500
14185,1000
14186,1000
14187,1000
14188,1000
14188,0
14189,1000
14190,1000
14191,1000
14192,1000
14193,1000
14194,1000
14195,1000
14196,1000
14200,250
14202,500
14203,1000
14205,500
14206,1000
14207,1000
14208,1000
14209,1000
14210,1000
14211,1000
14212,1000
14214,500
14217,333.333
14218,1000
14220,500
14221,1000
14222,1000
14223,1000
14224,1000
14225,1000
14226,1000
14227,1000
14228,1000
14229,1000
14230,1000
14234,250
14235,1000
14236,1000
14237,1000
14238,1000
14239,1000
14240,1000
14241,1000
14242,1000
14243,1000
14244,1000
14245,1000
14246,1000
14247,1000
14249,500
14250,1000
14251,1000
14252,1000
14253,1000
14254,1000
14254,0
14255,1000
14256,1000
14258,500
14259,1000
14260,1000
14261,1000
14262,1000
14263,1000
14264,1000
14266,500
14267,1000
14268,1000
14269,1000
14270,1000
14271,1000
14272,1000
14273,1000
14274,1000
14275,1000
14276,1000
14277,1000
14278,1000
14279,1000
14280,1000
14283,333.333
14284,1000
14285,1000
14286,1000
14286,0
14288,500
14289,1000
14290,1000
14291,1000
14292,1000
14293,1000
14294,1000
14295,1000
14296,1000
14297,1000
14300,333.333
14301,1000
14302,1000
14304,500
14305,1000
14306,1000
14307,1000
14308,1000
14309,1000
14310,1000
14311,1000
14313,500
14314,1000
14317,333.333
14318,1000
14320,500
14321,1000
14322,1000
14323,1000
14324,1000
14325,1000
14326,1000
14327,1000
14328,1000
14329,1000
14330,1000
14331,1000
14333,500
14334,1000
14335,1000
14335,0
14336,1000
14337,1000
14338,1000
14339,1000
14340,1000
14341,1000
14343,500
14344,1000
14345,1000
14347,500
14350,333.333
14351,1000
14351,0
14352,1000
14353,1000
14354,1000
14355,1000
14356,1000
14357,1000
14357,0
14358,1000
14360,500
14361,1000
14362,1000
14363,1000
14367,250
14368,1000
14369,1000
14369,0
14370,1000
14371,1000
14372,1000
14373,1000
14374,1000
14375,1000
14376,1000
14377,1000
14378,1000
14379,1000
14380,1000
14384,250
14385,1000
14386,1000
14387,1000
14388,1000
14389,1000
14390,1000
14391,1000
14392,1000
14393,1000
14394,1000
14395,1000
14397,500
14398,1000
14400,500
14401,1000
14402,1000
14403,1000
14403,0
14404,1000
14405,1000
14406,1000
14407,1000
14409,500
14409,0
14410,1000
14411,1000
14412,1000
14413,1000
14416,333.333
14417,1000
14418,1000
14420,500
14421,1000
14422,1000
14423,1000
14423,0
14424,1000
14425,1000
14426,1000
14427,1000
14428,1000
14429,1000
14430,1000
14432,500
14433,1000
14434,1000
14435,1000
14436,1000
14437,1000
14438,1000
14439,1000
14440,1000
14441,1000
14442,1000
14443,1000
14444,1000
14445,1000
14446,1000
14447,1000
14449,500
14450,1000
14451,1000
14452,1000
14453,1000
14454,1000
14455,1000
14455,0
14456,1000
14457,1000
14458,1000
14460,500
14461,1000
14462,1000
14463,1000
14464,1000
14466,500
14467,1000
14468,1000
14469,1000
14470,1000
14472,500
14472,0
14473,1000
14474,1000
14475,1000
14476,1000
14477,1000
14478,1000
14479,1000
14483,250
14486,333.333
14487,1000
14488,1000
14489,1000
14490,1000
14491,1000
14492,1000
14493,1000
14494,1000
14494,0
14495,1000
14496,1000
14497,1000
14501,250
14502,1000
14503,1000
14504,1000
14505,1000
14506,1000
14507,1000
14508,1000
14509,1000
14510,1000
14511,1000
14511,0
14512,1000
14513,1000
14515,500
14517,500
14518,1000
14519,1000
14520,1000
14521,1000
14522,1000
14522,0
14523,1000
14524,1000
14525,1000
14526,1000
14527,1000
14527,0
14528,1000
14529,1000
14530,1000
14533,333.333
14535,500
14536,1000
14537,1000
14538,1000
14539,1000
14541,500
14542,1000
14543,1000
14544,1000
14545,1000
14547,500
14548,1000
14551,333.333
14552,1000
14554,500
